# wavenumber (cm^-1)  VDOS (arb. units)   remove this line before running code
47.5896 634.079
47.6532 631.641
47.7166 629.167
47.7803 626.657
47.8439 624.112
47.9076 621.531
47.9712 618.917
48.0349 616.27
48.0985 613.589
48.1622 610.876
48.2256 608.132
48.2892 605.357
48.3529 602.551
48.4165 599.717
48.4802 596.853
48.5438 593.963
48.6075 591.043
48.6711 588.099
48.7348 585.128
48.7982 582.132
48.8619 579.112
48.9255 576.068
48.9892 573
49.0528 569.912
49.1164 566.802
49.1801 563.671
49.2437 560.521
49.3074 557.351
49.3708 554.163
49.4345 550.958
49.4981 547.736
49.5618 544.498
49.6254 541.246
49.6891 537.978
49.7527 534.697
49.8164 531.404
49.8798 528.098
49.9434 524.782
50.0071 521.455
50.0707 518.119
50.1344 514.774
50.198 511.42
50.2617 508.059
50.3253 504.693
50.389 501.319
50.4524 497.942
50.516 494.559
50.5797 491.175
50.6433 487.788
50.707 484.397
50.7706 481.006
50.8343 477.615
50.8979 474.225
50.9616 470.836
51.025 467.448
51.0886 464.064
51.1523 460.682
51.2159 457.304
51.2796 453.931
51.3432 450.565
51.4069 447.204
51.4705 443.85
51.534 440.503
51.5976 437.165
51.6613 433.836
51.7249 430.516
51.7886 427.207
51.8522 423.909
51.9158 420.622
51.9795 417.348
52.0431 414.086
52.1066 410.837
52.1702 407.603
52.2339 404.383
52.2975 401.179
52.3612 397.991
52.4248 394.818
52.4885 391.663
52.5521 388.525
52.6158 385.406
52.6792 382.306
52.7428 379.224
52.8065 376.163
52.8701 373.121
52.9338 370.1
52.9974 367.101
53.0611 364.123
53.1247 361.168
53.1881 358.235
53.2518 355.324
53.3154 352.439
53.3791 349.577
53.4427 346.74
53.5064 343.927
53.57 341.139
53.6337 338.378
53.6973 335.643
53.7607 332.935
53.8244 330.253
53.888 327.599
53.9517 324.972
54.0153 322.375
54.079 319.805
54.1426 317.264
54.2063 314.752
54.2699 312.27
54.3334 309.818
54.397 307.396
54.4607 305.005
54.5243 302.645
54.5879 300.315
54.6516 298.018
54.7152 295.752
54.7789 293.518
54.8423 291.317
54.906 289.148
54.9696 287.013
55.0333 284.91
55.0969 282.841
55.1606 280.806
55.2242 278.806
55.2879 276.839
55.3515 274.907
55.4149 273.01
55.4786 271.148
55.5422 269.321
55.6059 267.53
55.6695 265.775
55.7332 264.056
55.7968 262.374
55.8605 260.728
55.9241 259.119
55.9875 257.547
56.0512 256.012
56.1148 254.514
56.1785 253.055
56.2421 251.634
56.3058 250.25
56.3694 248.906
56.4331 247.6
56.4965 246.333
56.5601 245.105
56.6238 243.916
56.6874 242.767
56.7511 241.658
56.8147 240.589
56.8784 239.561
56.942 238.573
57.0057 237.626
57.0691 236.72
57.1328 235.855
57.1964 235.031
57.2601 234.25
57.3237 233.51
57.3873 232.812
57.451 232.157
57.5146 231.545
57.5783 230.976
57.6417 230.45
57.7054 229.967
57.769 229.528
57.8327 229.133
57.8963 228.782
57.96 228.476
58.0236 228.214
58.0873 227.997
58.1507 227.826
58.2143 227.7
58.278 227.62
58.3416 227.585
58.4053 227.597
58.4689 227.655
58.5326 227.761
58.5962 227.913
58.6599 228.112
58.7233 228.359
58.7869 228.654
58.8506 228.997
58.9142 229.389
58.9779 229.829
59.0415 230.318
59.1052 230.856
59.1688 231.443
59.2325 232.08
59.2959 232.767
59.3595 233.504
59.4232 234.291
59.4868 235.13
59.5505 236.019
59.6141 236.96
59.6778 237.952
59.7414 238.995
59.8049 240.091
59.8685 241.238
59.9322 242.439
59.9958 243.691
60.0595 244.998
60.1231 246.356
60.1867 247.768
60.2504 249.234
60.314 250.752
60.3775 252.326
60.4411 253.953
60.5048 255.635
60.5684 257.37
60.6321 259.161
60.6957 261.006
60.7594 262.907
60.823 264.863
60.8867 266.873
60.9501 268.939
61.0137 271.061
61.0774 273.239
61.141 275.472
61.2047 277.761
61.2683 280.105
61.332 282.505
61.3956 284.962
61.459 287.475
61.5227 290.045
61.5863 292.669
61.65 295.35
61.7136 298.087
61.7773 300.881
61.8409 303.73
61.9046 306.636
61.9682 309.597
62.0317 312.614
62.0953 315.688
62.1589 318.816
62.2226 322.001
62.2862 325.24
62.3499 328.535
62.4135 331.885
62.4772 335.291
62.5408 338.75
62.6043 342.264
62.6679 345.833
62.7316 349.455
62.7952 353.131
62.8589 356.86
62.9225 360.643
62.9861 364.478
63.0498 368.365
63.1132 372.305
63.1769 376.296
63.2405 380.337
63.3042 384.431
63.3678 388.574
63.4315 392.766
63.4951 397.008
63.5588 401.3
63.6224 405.638
63.6858 410.025
63.7495 414.459
63.8131 418.939
63.8768 423.465
63.9404 428.036
64.0041 432.652
64.0677 437.311
64.1314 442.013
64.195 446.758
64.2584 451.545
64.3221 456.371
64.3857 461.239
64.4494 466.144
64.513 471.09
64.5767 476.071
64.6403 481.089
64.704 486.143
64.7674 491.231
64.8311 496.354
64.8947 501.51
64.9583 506.696
65.022 511.914
65.0856 517.162
65.1493 522.437
65.2129 527.74
65.2766 533.069
65.34 538.424
65.4037 543.803
65.4673 549.205
65.531 554.629
65.5946 560.074
65.6582 565.538
65.7219 571.02
65.7855 576.518
65.849 582.031
65.9126 587.561
65.9763 593.104
66.0399 598.657
66.1036 604.221
66.1672 609.794
66.2309 615.373
66.2945 620.961
66.3582 626.553
66.4216 632.148
66.4852 637.745
66.5489 643.343
66.6125 648.939
66.6762 654.534
66.7398 660.126
66.8035 665.71
66.8671 671.29
66.9308 676.861
66.9942 682.421
67.0578 687.97
67.1215 693.506
67.1851 699.029
67.2488 704.535
67.3124 710.024
67.3761 715.494
67.4397 720.943
67.5032 726.371
67.5668 731.774
67.6304 737.152
67.6941 742.503
67.7577 747.827
67.8214 753.12
67.885 758.382
67.9487 763.61
68.0123 768.803
68.0758 773.961
68.1394 779.081
68.2031 784.161
68.2667 789.2
68.3304 794.197
68.394 799.151
68.4576 804.058
68.5213 808.918
68.5849 813.73
68.6484 818.491
68.712 823.201
68.7757 827.858
68.8393 832.458
68.903 837.005
68.9666 841.493
69.0303 845.922
69.0939 850.291
69.1573 854.598
69.221 858.841
69.2846 863.018
69.3483 867.131
69.4119 871.177
69.4756 875.152
69.5392 879.058
69.6029 882.892
69.6665 886.653
69.7299 890.341
69.7936 893.952
69.8572 897.487
69.9209 900.946
69.9845 904.323
70.0482 907.622
70.1118 910.838
70.1755 913.973
70.2391 917.024
70.3026 919.989
70.3662 922.871
70.4298 925.665
70.4935 928.371
70.5571 930.989
70.6208 933.516
70.6844 935.954
70.7481 938.3
70.8115 940.553
70.8752 942.713
70.9388 944.781
71.0025 946.752
71.0661 948.628
71.1298 950.408
71.1934 952.091
71.257 953.678
71.3207 955.165
71.3841 956.554
71.4478 957.844
71.5114 959.032
71.5751 960.122
71.6387 961.112
71.7024 961.998
71.766 962.786
71.8297 963.469
71.8933 964.051
71.9567 964.53
72.0204 964.907
72.084 965.179
72.1477 965.351
72.2113 965.417
72.275 965.38
72.3386 965.241
72.4023 964.996
72.4657 964.649
72.5293 964.197
72.593 963.644
72.6566 962.985
72.7203 962.223
72.7839 961.359
72.8476 960.392
72.9112 959.32
72.9749 958.147
73.0383 956.871
73.102 955.494
73.1656 954.015
73.2292 952.434
73.2929 950.754
73.3565 948.973
73.4202 947.092
73.4838 945.112
73.5475 943.033
73.6109 940.855
73.6746 938.581
73.7382 936.209
73.8019 933.741
73.8655 931.179
73.9292 928.519
73.9928 925.768
74.0564 922.922
74.1199 919.985
74.1835 916.955
74.2472 913.835
74.3108 910.626
74.3745 907.327
74.4381 903.943
74.5018 900.469
74.5654 896.91
74.6291 893.266
74.6925 889.54
74.7561 885.73
74.8198 881.84
74.8834 877.868
74.9471 873.818
75.0107 869.689
75.0744 865.483
75.138 861.203
75.2017 856.847
75.2651 852.419
75.3287 847.92
75.3924 843.349
75.456 838.71
75.5197 834.004
75.5833 829.231
75.647 824.392
75.7106 819.49
75.7741 814.526
75.8377 809.501
75.9014 804.417
75.965 799.273
76.0286 794.076
76.0923 788.822
76.1559 783.515
76.2196 778.155
76.2832 772.746
76.3467 767.286
76.4103 761.782
76.474 756.229
76.5376 750.632
76.6013 744.992
76.6649 739.312
76.7286 733.592
76.7922 727.833
76.8558 722.038
76.9193 716.207
76.9829 710.344
77.0466 704.448
77.1102 698.521
77.1739 692.566
77.2375 686.584
77.3012 680.576
77.3648 674.544
77.4282 668.488
77.4919 662.413
77.5555 656.315
77.6192 650.204
77.6828 644.074
77.7465 637.928
77.8101 631.77
77.8738 625.601
77.9374 619.421
78.0008 613.232
78.0645 607.035
78.1281 600.834
78.1918 594.628
78.2554 588.419
78.3191 582.209
78.3827 575.997
78.4464 569.789
78.51 563.583
78.5735 557.383
78.6371 551.188
78.7007 544.998
78.7644 538.818
78.828 532.649
78.8917 526.491
78.9553 520.344
79.019 514.212
79.0824 508.095
79.1461 501.996
79.2097 495.914
79.2734 489.85
79.337 483.808
79.4007 477.786
79.4643 471.788
79.5279 465.812
79.5916 459.861
79.655 453.939
79.7187 448.041
79.7823 442.173
79.846 436.334
79.9096 430.527
79.9733 424.75
80.0369 419.006
80.1006 413.295
80.1642 407.62
80.2276 401.979
80.2913 396.376
80.3549 390.81
80.4186 385.282
80.4822 379.794
80.5459 374.345
80.6095 368.937
80.6732 363.571
80.7366 358.246
80.8002 352.966
80.8639 347.73
80.9275 342.538
80.9912 337.392
81.0548 332.291
81.1185 327.238
81.1821 322.231
81.2458 317.273
81.3092 312.363
81.3729 307.502
81.4365 302.692
81.5001 297.931
81.5638 293.22
81.6274 288.561
81.6911 283.955
81.7547 279.399
81.8184 274.897
81.8818 270.447
81.9455 266.05
82.0091 261.707
82.0728 257.419
82.1364 253.184
82.2001 249.004
82.2637 244.879
82.3273 240.809
82.3908 236.795
82.4544 232.835
82.5181 228.932
82.5817 225.085
82.6454 221.293
82.709 217.559
82.7727 213.88
82.8363 210.258
82.9 206.692
82.9634 203.183
83.027 199.731
83.0907 196.336
83.1543 192.997
83.218 189.715
83.2816 186.49
83.3453 183.321
83.4089 180.209
83.4726 177.154
83.536 174.156
83.5996 171.214
83.6633 168.328
83.7269 165.499
83.7906 162.726
83.8542 160.009
83.9179 157.348
83.9815 154.743
84.045 152.194
84.1086 149.699
84.1723 147.26
84.2359 144.876
84.2995 142.547
84.3632 140.273
84.4268 138.052
84.4905 135.887
84.5541 133.774
84.6176 131.716
84.6812 129.711
84.7449 127.759
84.8085 125.86
84.8722 124.013
84.9358 122.219
84.9995 120.477
85.0631 118.786
85.1267 117.147
85.1902 115.559
85.2538 114.021
85.3175 112.534
85.3811 111.097
85.4448 109.71
85.5084 108.373
85.5721 107.084
85.6357 105.844
85.6991 104.653
85.7628 103.51
85.8264 102.414
85.8901 101.367
85.9537 100.365
86.0174 99.4113
86.081 98.5035
86.1447 97.6417
86.2083 96.8256
86.2717 96.0548
86.3354 95.3291
86.399 94.6479
86.4627 94.0112
86.5263 93.4183
86.59 92.8691
86.6536 92.363
86.7173 91.9
86.7809 91.4796
86.8444 91.1015
86.908 90.7653
86.9717 90.4706
87.0353 90.2173
87.0989 90.0049
87.1626 89.8331
87.2262 89.7016
87.2899 89.6102
87.3533 89.5584
87.417 89.546
87.4806 89.5727
87.5443 89.6381
87.6079 89.742
87.6716 89.8841
87.7352 90.0641
87.7989 90.2817
87.8625 90.5366
87.9259 90.8286
87.9896 91.1573
88.0532 91.5225
88.1169 91.924
88.1805 92.3615
88.2442 92.8347
88.3078 93.3435
88.3715 93.8874
88.4351 94.4663
88.4985 95.0802
88.5622 95.7284
88.6258 96.4108
88.6895 97.1275
88.7531 97.878
88.8168 98.6621
88.8804 99.4797
88.9441 100.331
89.0075 101.214
89.0711 102.131
89.1348 103.08
89.1984 104.062
89.2621 105.076
89.3257 106.122
89.3894 107.2
89.453 108.31
89.5167 109.452
89.5801 110.624
89.6438 111.828
89.7074 113.063
89.771 114.329
89.8347 115.626
89.8983 116.953
89.962 118.311
90.0256 119.699
90.0893 121.117
90.1527 122.565
90.2164 124.043
90.28 125.551
90.3437 127.088
90.4073 128.655
90.471 130.251
90.5346 131.876
90.5982 133.53
90.6617 135.213
90.7253 136.925
90.789 138.665
90.8526 140.434
